Start,Finish,Steps
07-Apr-2017 00:00,08-Apr-2017 00:00,15988.7012276886
08-Apr-2017 00:00,09-Apr-2017 00:00,7290.0
09-Apr-2017 00:00,10-Apr-2017 00:00,2947.0
10-Apr-2017 00:00,11-Apr-2017 00:00,1860.0
11-Apr-2017 00:00,12-Apr-2017 00:00,2713.0
12-Apr-2017 00:00,13-Apr-2017 00:00,1509.0
13-Apr-2017 00:00,14-Apr-2017 00:00,1585.0
14-Apr-2017 00:00,15-Apr-2017 00:00,2488.0
15-Apr-2017 00:00,16-Apr-2017 00:00,5050.07279089265
16-Apr-2017 00:00,17-Apr-2017 00:00,8356.92720910735
17-Apr-2017 00:00,18-Apr-2017 00:00,5932.0
18-Apr-2017 00:00,19-Apr-2017 00:00,2331.0
19-Apr-2017 00:00,20-Apr-2017 00:00,4734.0
20-Apr-2017 00:00,21-Apr-2017 00:00,2678.0
21-Apr-2017 00:00,22-Apr-2017 00:00,9735.0
22-Apr-2017 00:00,23-Apr-2017 00:00,1414.0
23-Apr-2017 00:00,24-Apr-2017 00:00,4156.0
24-Apr-2017 00:00,25-Apr-2017 00:00,5598.0
25-Apr-2017 00:00,26-Apr-2017 00:00,6353.0
26-Apr-2017 00:00,27-Apr-2017 00:00,7615.0
27-Apr-2017 00:00,28-Apr-2017 00:00,4778.0
28-Apr-2017 00:00,29-Apr-2017 00:00,3586.0
29-Apr-2017 00:00,30-Apr-2017 00:00,7762.0
30-Apr-2017 00:00,01-May-2017 00:00,2423.0
01-May-2017 00:00,02-May-2017 00:00,2765.0
02-May-2017 00:00,03-May-2017 00:00,2911.0
03-May-2017 00:00,04-May-2017 00:00,5975.0
04-May-2017 00:00,05-May-2017 00:00,3175.0
05-May-2017 00:00,06-May-2017 00:00,8011.0
06-May-2017 00:00,07-May-2017 00:00,5740.0
07-May-2017 00:00,08-May-2017 00:00,6619.0
08-May-2017 00:00,09-May-2017 00:00,2114.0
09-May-2017 00:00,10-May-2017 00:00,2484.0
10-May-2017 00:00,11-May-2017 00:00,6150.0
11-May-2017 00:00,12-May-2017 00:00,5127.0
12-May-2017 00:00,13-May-2017 00:00,8499.0
13-May-2017 00:00,14-May-2017 00:00,6779.0
14-May-2017 00:00,15-May-2017 00:00,6960.0
15-May-2017 00:00,16-May-2017 00:00,6027.0
16-May-2017 00:00,17-May-2017 00:00,1772.0
17-May-2017 00:00,18-May-2017 00:00,7874.0
18-May-2017 00:00,19-May-2017 00:00,13280.0
19-May-2017 00:00,20-May-2017 00:00,11859.0
20-May-2017 00:00,21-May-2017 00:00,3730.0
21-May-2017 00:00,22-May-2017 00:00,8288.0
22-May-2017 00:00,23-May-2017 00:00,6972.0
23-May-2017 00:00,24-May-2017 00:00,173.0
24-May-2017 00:00,25-May-2017 00:00,8690.0
25-May-2017 00:00,26-May-2017 00:00,4563.0
26-May-2017 00:00,27-May-2017 00:00,5234.0
27-May-2017 00:00,28-May-2017 00:00,12932.0
28-May-2017 00:00,29-May-2017 00:00,1886.0
29-May-2017 00:00,30-May-2017 00:00,3206.0
30-May-2017 00:00,31-May-2017 00:00,2229.0
31-May-2017 00:00,01-Jun-2017 00:00,4420.0
01-Jun-2017 00:00,02-Jun-2017 00:00,3622.0
02-Jun-2017 00:00,03-Jun-2017 00:00,3003.0
03-Jun-2017 00:00,04-Jun-2017 00:00,10641.0
04-Jun-2017 00:00,05-Jun-2017 00:00,5963.0
05-Jun-2017 00:00,06-Jun-2017 00:00,2145.0
06-Jun-2017 00:00,07-Jun-2017 00:00,4946.0
07-Jun-2017 00:00,08-Jun-2017 00:00,2452.0
08-Jun-2017 00:00,09-Jun-2017 00:00,12602.0
09-Jun-2017 00:00,10-Jun-2017 00:00,13859.0
10-Jun-2017 00:00,11-Jun-2017 00:00,10853.0
11-Jun-2017 00:00,12-Jun-2017 00:00,8740.0
12-Jun-2017 00:00,13-Jun-2017 00:00,8293.0
13-Jun-2017 00:00,14-Jun-2017 00:00,3479.0
14-Jun-2017 00:00,15-Jun-2017 00:00,5350.0
15-Jun-2017 00:00,16-Jun-2017 00:00,4375.0
16-Jun-2017 00:00,17-Jun-2017 00:00,10627.0
17-Jun-2017 00:00,18-Jun-2017 00:00,1156.0
18-Jun-2017 00:00,19-Jun-2017 00:00,4189.0
19-Jun-2017 00:00,20-Jun-2017 00:00,3726.0
20-Jun-2017 00:00,21-Jun-2017 00:00,2193.0
21-Jun-2017 00:00,22-Jun-2017 00:00,4198.0
22-Jun-2017 00:00,23-Jun-2017 00:00,7314.0
23-Jun-2017 00:00,24-Jun-2017 00:00,7182.51568800168
24-Jun-2017 00:00,25-Jun-2017 00:00,11683.4843119983
25-Jun-2017 00:00,26-Jun-2017 00:00,1260.0
26-Jun-2017 00:00,27-Jun-2017 00:00,7537.0
27-Jun-2017 00:00,28-Jun-2017 00:00,6633.0
28-Jun-2017 00:00,29-Jun-2017 00:00,2081.0
29-Jun-2017 00:00,30-Jun-2017 00:00,7020.0
30-Jun-2017 00:00,01-Jul-2017 00:00,9243.0
01-Jul-2017 00:00,02-Jul-2017 00:00,6963.0
02-Jul-2017 00:00,03-Jul-2017 00:00,5633.0
03-Jul-2017 00:00,04-Jul-2017 00:00,2970.0
04-Jul-2017 00:00,05-Jul-2017 00:00,1308.0
05-Jul-2017 00:00,06-Jul-2017 00:00,2828.0
06-Jul-2017 00:00,07-Jul-2017 00:00,7153.0
07-Jul-2017 00:00,08-Jul-2017 00:00,4408.0
08-Jul-2017 00:00,09-Jul-2017 00:00,11973.0
09-Jul-2017 00:00,10-Jul-2017 00:00,1619.0
10-Jul-2017 00:00,11-Jul-2017 00:00,11267.0
11-Jul-2017 00:00,12-Jul-2017 00:00,8425.0
12-Jul-2017 00:00,13-Jul-2017 00:00,11691.0
13-Jul-2017 00:00,14-Jul-2017 00:00,15630.0
14-Jul-2017 00:00,15-Jul-2017 00:00,2984.0
15-Jul-2017 00:00,16-Jul-2017 00:00,3513.0
16-Jul-2017 00:00,17-Jul-2017 00:00,3710.0
17-Jul-2017 00:00,18-Jul-2017 00:00,2796.0
18-Jul-2017 00:00,19-Jul-2017 00:00,2114.0
19-Jul-2017 00:00,20-Jul-2017 00:00,3031.0
20-Jul-2017 00:00,21-Jul-2017 00:00,644.0
21-Jul-2017 00:00,22-Jul-2017 00:00,3034.0
22-Jul-2017 00:00,23-Jul-2017 00:00,767.0
23-Jul-2017 00:00,24-Jul-2017 00:00,5748.0
24-Jul-2017 00:00,25-Jul-2017 00:00,143.0
25-Jul-2017 00:00,26-Jul-2017 00:00,753.0
26-Jul-2017 00:00,27-Jul-2017 00:00,1897.95197877853
27-Jul-2017 00:00,28-Jul-2017 00:00,2454.04802122147
28-Jul-2017 00:00,29-Jul-2017 00:00,2770.0
29-Jul-2017 00:00,30-Jul-2017 00:00,2504.0
30-Jul-2017 00:00,31-Jul-2017 00:00,1810.0
31-Jul-2017 00:00,01-Aug-2017 00:00,8429.0
01-Aug-2017 00:00,02-Aug-2017 00:00,5670.0
02-Aug-2017 00:00,03-Aug-2017 00:00,875.0
03-Aug-2017 00:00,04-Aug-2017 00:00,3671.0
04-Aug-2017 00:00,05-Aug-2017 00:00,2362.0
05-Aug-2017 00:00,06-Aug-2017 00:00,3248.0
06-Aug-2017 00:00,07-Aug-2017 00:00,2982.0
07-Aug-2017 00:00,08-Aug-2017 00:00,2572.0
08-Aug-2017 00:00,09-Aug-2017 00:00,2131.0
09-Aug-2017 00:00,10-Aug-2017 00:00,3048.0
10-Aug-2017 00:00,11-Aug-2017 00:00,4244.0
11-Aug-2017 00:00,12-Aug-2017 00:00,1422.0
12-Aug-2017 00:00,13-Aug-2017 00:00,2968.0
13-Aug-2017 00:00,14-Aug-2017 00:00,5066.0
14-Aug-2017 00:00,15-Aug-2017 00:00,3365.0
15-Aug-2017 00:00,16-Aug-2017 00:00,6442.0
16-Aug-2017 00:00,17-Aug-2017 00:00,1703.0
17-Aug-2017 00:00,18-Aug-2017 00:00,2337.0
18-Aug-2017 00:00,19-Aug-2017 00:00,6897.0
19-Aug-2017 00:00,20-Aug-2017 00:00,21689.0
20-Aug-2017 00:00,21-Aug-2017 00:00,16078.0
21-Aug-2017 00:00,22-Aug-2017 00:00,15193.0
22-Aug-2017 00:00,23-Aug-2017 00:00,23798.4386361747
23-Aug-2017 00:00,24-Aug-2017 00:00,24359.5613638253
24-Aug-2017 00:00,25-Aug-2017 00:00,18285.0
25-Aug-2017 00:00,26-Aug-2017 00:00,13504.0
26-Aug-2017 00:00,27-Aug-2017 00:00,14123.0
27-Aug-2017 00:00,28-Aug-2017 00:00,18077.0
28-Aug-2017 00:00,29-Aug-2017 00:00,17179.0
29-Aug-2017 00:00,30-Aug-2017 00:00,21112.0
30-Aug-2017 00:00,31-Aug-2017 00:00,22622.0
31-Aug-2017 00:00,01-Sep-2017 00:00,6683.0
01-Sep-2017 00:00,02-Sep-2017 00:00,11597.0
02-Sep-2017 00:00,03-Sep-2017 00:00,7701.0
03-Sep-2017 00:00,04-Sep-2017 00:00,4255.0
04-Sep-2017 00:00,05-Sep-2017 00:00,5719.0
05-Sep-2017 00:00,06-Sep-2017 00:00,989.0
06-Sep-2017 00:00,07-Sep-2017 00:00,580.0
07-Sep-2017 00:00,08-Sep-2017 00:00,672.0
08-Sep-2017 00:00,09-Sep-2017 00:00,2105.0
09-Sep-2017 00:00,10-Sep-2017 00:00,701.0
10-Sep-2017 00:00,11-Sep-2017 00:00,2333.0
11-Sep-2017 00:00,12-Sep-2017 00:00,2033.0
12-Sep-2017 00:00,13-Sep-2017 00:00,1756.0
13-Sep-2017 00:00,14-Sep-2017 00:00,2396.0
14-Sep-2017 00:00,15-Sep-2017 00:00,156.0
15-Sep-2017 00:00,16-Sep-2017 00:00,5105.0
16-Sep-2017 00:00,17-Sep-2017 00:00,1950.0
17-Sep-2017 00:00,18-Sep-2017 00:00,6282.0
18-Sep-2017 00:00,19-Sep-2017 00:00,4068.0
19-Sep-2017 00:00,20-Sep-2017 00:00,4127.0
20-Sep-2017 00:00,21-Sep-2017 00:00,3280.0
21-Sep-2017 00:00,22-Sep-2017 00:00,3864.0
22-Sep-2017 00:00,23-Sep-2017 00:00,4745.0
23-Sep-2017 00:00,24-Sep-2017 00:00,9800.0
24-Sep-2017 00:00,25-Sep-2017 00:00,6906.0
25-Sep-2017 00:00,26-Sep-2017 00:00,4581.0
26-Sep-2017 00:00,27-Sep-2017 00:00,8899.0
27-Sep-2017 00:00,28-Sep-2017 00:00,3648.0
28-Sep-2017 00:00,29-Sep-2017 00:00,2552.0
29-Sep-2017 00:00,30-Sep-2017 00:00,3312.0
30-Sep-2017 00:00,01-Oct-2017 00:00,6218.0
01-Oct-2017 00:00,02-Oct-2017 00:00,3557.0
02-Oct-2017 00:00,03-Oct-2017 00:00,6356.0
03-Oct-2017 00:00,04-Oct-2017 00:00,346.0
04-Oct-2017 00:00,05-Oct-2017 00:00,2299.0
05-Oct-2017 00:00,06-Oct-2017 00:00,1675.0
06-Oct-2017 00:00,07-Oct-2017 00:00,1588.0
07-Oct-2017 00:00,08-Oct-2017 00:00,1867.0
08-Oct-2017 00:00,09-Oct-2017 00:00,2349.0
09-Oct-2017 00:00,10-Oct-2017 00:00,1629.0
10-Oct-2017 00:00,11-Oct-2017 00:00,8067.0
11-Oct-2017 00:00,12-Oct-2017 00:00,1572.0
12-Oct-2017 00:00,13-Oct-2017 00:00,3850.0
13-Oct-2017 00:00,14-Oct-2017 00:00,8606.0
14-Oct-2017 00:00,15-Oct-2017 00:00,7955.0
15-Oct-2017 00:00,16-Oct-2017 00:00,3860.0
16-Oct-2017 00:00,17-Oct-2017 00:00,1653.0
17-Oct-2017 00:00,18-Oct-2017 00:00,3515.0
18-Oct-2017 00:00,19-Oct-2017 00:00,3577.0
19-Oct-2017 00:00,20-Oct-2017 00:00,3796.0
20-Oct-2017 00:00,21-Oct-2017 00:00,2685.0
21-Oct-2017 00:00,22-Oct-2017 00:00,1698.0
22-Oct-2017 00:00,23-Oct-2017 00:00,5964.0
23-Oct-2017 00:00,24-Oct-2017 00:00,6580.0
24-Oct-2017 00:00,25-Oct-2017 00:00,5992.0
25-Oct-2017 00:00,26-Oct-2017 00:00,4422.0
26-Oct-2017 00:00,27-Oct-2017 00:00,2501.0
27-Oct-2017 00:00,28-Oct-2017 00:00,2694.0
28-Oct-2017 00:00,29-Oct-2017 00:00,5432.0
29-Oct-2017 00:00,30-Oct-2017 00:00,4155.0
30-Oct-2017 00:00,31-Oct-2017 00:00,5421.0
31-Oct-2017 00:00,01-Nov-2017 00:00,462.0
01-Nov-2017 00:00,02-Nov-2017 00:00,12666.0
02-Nov-2017 00:00,03-Nov-2017 00:00,8002.0
03-Nov-2017 00:00,04-Nov-2017 00:00,7555.0
04-Nov-2017 00:00,05-Nov-2017 00:00,7087.0
05-Nov-2017 00:00,06-Nov-2017 00:00,9710.0
06-Nov-2017 00:00,07-Nov-2017 00:00,6213.0
07-Nov-2017 00:00,08-Nov-2017 00:00,5572.0
08-Nov-2017 00:00,09-Nov-2017 00:00,5930.0
09-Nov-2017 00:00,10-Nov-2017 00:00,5450.0
10-Nov-2017 00:00,11-Nov-2017 00:00,2972.0
11-Nov-2017 00:00,12-Nov-2017 00:00,9720.0
12-Nov-2017 00:00,13-Nov-2017 00:00,6337.0
13-Nov-2017 00:00,14-Nov-2017 00:00,4753.0
14-Nov-2017 00:00,15-Nov-2017 00:00,340.0
15-Nov-2017 00:00,16-Nov-2017 00:00,4466.0
16-Nov-2017 00:00,17-Nov-2017 00:00,3113.0
17-Nov-2017 00:00,18-Nov-2017 00:00,2752.0
18-Nov-2017 00:00,19-Nov-2017 00:00,1979.0
19-Nov-2017 00:00,20-Nov-2017 00:00,1916.0
20-Nov-2017 00:00,21-Nov-2017 00:00,3599.0
21-Nov-2017 00:00,22-Nov-2017 00:00,3954.0
22-Nov-2017 00:00,23-Nov-2017 00:00,1442.0
23-Nov-2017 00:00,24-Nov-2017 00:00,1599.0
24-Nov-2017 00:00,25-Nov-2017 00:00,4267.0
25-Nov-2017 00:00,26-Nov-2017 00:00,2524.0
26-Nov-2017 00:00,27-Nov-2017 00:00,8047.0
27-Nov-2017 00:00,28-Nov-2017 00:00,1153.0
28-Nov-2017 00:00,29-Nov-2017 00:00,6667.0
29-Nov-2017 00:00,30-Nov-2017 00:00,2207.0
30-Nov-2017 00:00,01-Dec-2017 00:00,5796.0
01-Dec-2017 00:00,02-Dec-2017 00:00,10472.0
02-Dec-2017 00:00,03-Dec-2017 00:00,19597.0
03-Dec-2017 00:00,04-Dec-2017 00:00,3797.0
04-Dec-2017 00:00,05-Dec-2017 00:00,5811.0
05-Dec-2017 00:00,06-Dec-2017 00:00,8789.0
06-Dec-2017 00:00,07-Dec-2017 00:00,10875.0
07-Dec-2017 00:00,08-Dec-2017 00:00,8725.0
08-Dec-2017 00:00,09-Dec-2017 00:00,7759.0
09-Dec-2017 00:00,10-Dec-2017 00:00,7431.0
10-Dec-2017 00:00,11-Dec-2017 00:00,5157.0
11-Dec-2017 00:00,12-Dec-2017 00:00,6629.0
12-Dec-2017 00:00,13-Dec-2017 00:00,4068.0
13-Dec-2017 00:00,14-Dec-2017 00:00,3845.0
14-Dec-2017 00:00,15-Dec-2017 00:00,9465.0
15-Dec-2017 00:00,16-Dec-2017 00:00,15863.0
16-Dec-2017 00:00,17-Dec-2017 00:00,9180.0
17-Dec-2017 00:00,18-Dec-2017 00:00,2738.0
18-Dec-2017 00:00,19-Dec-2017 00:00,1089.0
19-Dec-2017 00:00,20-Dec-2017 00:00,1617.0
20-Dec-2017 00:00,21-Dec-2017 00:00,6122.0
21-Dec-2017 00:00,22-Dec-2017 00:00,3484.0
22-Dec-2017 00:00,23-Dec-2017 00:00,11841.0
23-Dec-2017 00:00,24-Dec-2017 00:00,5422.0
24-Dec-2017 00:00,25-Dec-2017 00:00,6160.0
25-Dec-2017 00:00,26-Dec-2017 00:00,9355.0
26-Dec-2017 00:00,27-Dec-2017 00:00,4782.0
27-Dec-2017 00:00,28-Dec-2017 00:00,6278.0
28-Dec-2017 00:00,29-Dec-2017 00:00,3220.0
29-Dec-2017 00:00,30-Dec-2017 00:00,9084.0
30-Dec-2017 00:00,31-Dec-2017 00:00,7811.21765771468
31-Dec-2017 00:00,01-Jan-2018 00:00,5584.78234228532
01-Jan-2018 00:00,02-Jan-2018 00:00,557.0
02-Jan-2018 00:00,03-Jan-2018 00:00,1032.0
03-Jan-2018 00:00,04-Jan-2018 00:00,735.0
04-Jan-2018 00:00,05-Jan-2018 00:00,1564.0
05-Jan-2018 00:00,06-Jan-2018 00:00,10947.0
06-Jan-2018 00:00,07-Jan-2018 00:00,10317.0
07-Jan-2018 00:00,08-Jan-2018 00:00,6502.0
08-Jan-2018 00:00,09-Jan-2018 00:00,5374.0
09-Jan-2018 00:00,10-Jan-2018 00:00,3996.0
10-Jan-2018 00:00,11-Jan-2018 00:00,6342.0
11-Jan-2018 00:00,12-Jan-2018 00:00,6551.0
12-Jan-2018 00:00,13-Jan-2018 00:00,5154.0
13-Jan-2018 00:00,14-Jan-2018 00:00,11818.0
14-Jan-2018 00:00,15-Jan-2018 00:00,3498.0
15-Jan-2018 00:00,16-Jan-2018 00:00,6740.0
16-Jan-2018 00:00,17-Jan-2018 00:00,2770.0
17-Jan-2018 00:00,18-Jan-2018 00:00,13447.0
18-Jan-2018 00:00,19-Jan-2018 00:00,6068.0
19-Jan-2018 00:00,20-Jan-2018 00:00,4265.0
20-Jan-2018 00:00,21-Jan-2018 00:00,5193.0
21-Jan-2018 00:00,22-Jan-2018 00:00,5684.0
22-Jan-2018 00:00,23-Jan-2018 00:00,10752.0
23-Jan-2018 00:00,24-Jan-2018 00:00,9252.99719151997
24-Jan-2018 00:00,25-Jan-2018 00:00,11802.00280848
25-Jan-2018 00:00,26-Jan-2018 00:00,14260.0
26-Jan-2018 00:00,27-Jan-2018 00:00,16190.0
27-Jan-2018 00:00,28-Jan-2018 00:00,5225.0
28-Jan-2018 00:00,29-Jan-2018 00:00,7909.0
29-Jan-2018 00:00,30-Jan-2018 00:00,4105.0
30-Jan-2018 00:00,31-Jan-2018 00:00,2281.0
31-Jan-2018 00:00,01-Feb-2018 00:00,6563.0
01-Feb-2018 00:00,02-Feb-2018 00:00,2792.0
02-Feb-2018 00:00,03-Feb-2018 00:00,4852.0
03-Feb-2018 00:00,04-Feb-2018 00:00,1902.0
04-Feb-2018 00:00,05-Feb-2018 00:00,5599.51363168554
05-Feb-2018 00:00,06-Feb-2018 00:00,10500.4863683145
06-Feb-2018 00:00,07-Feb-2018 00:00,8385.0
07-Feb-2018 00:00,08-Feb-2018 00:00,5976.0
08-Feb-2018 00:00,09-Feb-2018 00:00,4162.0
09-Feb-2018 00:00,10-Feb-2018 00:00,6694.0
10-Feb-2018 00:00,11-Feb-2018 00:00,5864.0
11-Feb-2018 00:00,12-Feb-2018 00:00,11839.0
12-Feb-2018 00:00,13-Feb-2018 00:00,15022.0
13-Feb-2018 00:00,14-Feb-2018 00:00,10465.0
14-Feb-2018 00:00,15-Feb-2018 00:00,18371.5413843813
15-Feb-2018 00:00,16-Feb-2018 00:00,9471.45861561871
16-Feb-2018 00:00,17-Feb-2018 00:00,4306.0
17-Feb-2018 00:00,18-Feb-2018 00:00,14360.9690084823
18-Feb-2018 00:00,19-Feb-2018 00:00,17439.0309915177
19-Feb-2018 00:00,20-Feb-2018 00:00,11087.0
20-Feb-2018 00:00,21-Feb-2018 00:00,6031.0
21-Feb-2018 00:00,22-Feb-2018 00:00,9729.0
22-Feb-2018 00:00,23-Feb-2018 00:00,5117.0
23-Feb-2018 00:00,24-Feb-2018 00:00,140.0
24-Feb-2018 00:00,25-Feb-2018 00:00,6688.0
25-Feb-2018 00:00,26-Feb-2018 00:00,4871.0
26-Feb-2018 00:00,27-Feb-2018 00:00,8115.79286917078
27-Feb-2018 00:00,28-Feb-2018 00:00,6977.58700397668
28-Feb-2018 00:00,01-Mar-2018 00:00,3959.62012685254
01-Mar-2018 00:00,02-Mar-2018 00:00,6202.0
02-Mar-2018 00:00,03-Mar-2018 00:00,7263.0
03-Mar-2018 00:00,04-Mar-2018 00:00,5731.09683824854
04-Mar-2018 00:00,05-Mar-2018 00:00,4415.90316175146
05-Mar-2018 00:00,06-Mar-2018 00:00,5444.0
06-Mar-2018 00:00,07-Mar-2018 00:00,4973.0
07-Mar-2018 00:00,08-Mar-2018 00:00,1015.0
08-Mar-2018 00:00,09-Mar-2018 00:00,3966.0
09-Mar-2018 00:00,10-Mar-2018 00:00,2352.0
10-Mar-2018 00:00,11-Mar-2018 00:00,0.0
11-Mar-2018 00:00,12-Mar-2018 00:00,0.0
12-Mar-2018 00:00,13-Mar-2018 00:00,0.0
13-Mar-2018 00:00,14-Mar-2018 00:00,0.0
14-Mar-2018 00:00,15-Mar-2018 00:00,0.0
15-Mar-2018 00:00,16-Mar-2018 00:00,0.0
16-Mar-2018 00:00,17-Mar-2018 00:00,0.0
17-Mar-2018 00:00,18-Mar-2018 00:00,0.0
18-Mar-2018 00:00,19-Mar-2018 00:00,0.0
19-Mar-2018 00:00,20-Mar-2018 00:00,0.0
20-Mar-2018 00:00,21-Mar-2018 00:00,0.0
21-Mar-2018 00:00,22-Mar-2018 00:00,0.0
22-Mar-2018 00:00,23-Mar-2018 00:00,0.0
23-Mar-2018 00:00,24-Mar-2018 00:00,0.0
24-Mar-2018 00:00,25-Mar-2018 00:00,0.0
25-Mar-2018 00:00,26-Mar-2018 00:00,0.0
26-Mar-2018 00:00,27-Mar-2018 00:00,3473.0
27-Mar-2018 00:00,28-Mar-2018 00:00,2157.0
28-Mar-2018 00:00,29-Mar-2018 00:00,8031.0
29-Mar-2018 00:00,30-Mar-2018 00:00,5721.0
30-Mar-2018 00:00,31-Mar-2018 00:00,3513.0
31-Mar-2018 00:00,01-Apr-2018 00:00,5586.0
01-Apr-2018 00:00,02-Apr-2018 00:00,8283.0
02-Apr-2018 00:00,03-Apr-2018 00:00,5957.0
03-Apr-2018 00:00,04-Apr-2018 00:00,7934.0
04-Apr-2018 00:00,05-Apr-2018 00:00,13652.0
05-Apr-2018 00:00,06-Apr-2018 00:00,10880.0
06-Apr-2018 00:00,07-Apr-2018 00:00,14700.0
07-Apr-2018 00:00,08-Apr-2018 00:00,8417.0
08-Apr-2018 00:00,09-Apr-2018 00:00,4975.0
09-Apr-2018 00:00,10-Apr-2018 00:00,6150.0
10-Apr-2018 00:00,11-Apr-2018 00:00,5602.0
11-Apr-2018 00:00,12-Apr-2018 00:00,3714.0
12-Apr-2018 00:00,13-Apr-2018 00:00,3343.0
13-Apr-2018 00:00,14-Apr-2018 00:00,7551.0
14-Apr-2018 00:00,15-Apr-2018 00:00,11968.0
15-Apr-2018 00:00,16-Apr-2018 00:00,12089.0
16-Apr-2018 00:00,17-Apr-2018 00:00,9237.0
17-Apr-2018 00:00,18-Apr-2018 00:00,2484.0
18-Apr-2018 00:00,19-Apr-2018 00:00,2781.0
19-Apr-2018 00:00,20-Apr-2018 00:00,8433.0
20-Apr-2018 00:00,21-Apr-2018 00:00,4713.0
21-Apr-2018 00:00,22-Apr-2018 00:00,3497.0
22-Apr-2018 00:00,23-Apr-2018 00:00,2309.0
23-Apr-2018 00:00,24-Apr-2018 00:00,2821.0
24-Apr-2018 00:00,25-Apr-2018 00:00,6113.0
25-Apr-2018 00:00,26-Apr-2018 00:00,2806.0
26-Apr-2018 00:00,27-Apr-2018 00:00,2060.0
27-Apr-2018 00:00,28-Apr-2018 00:00,4156.0
28-Apr-2018 00:00,29-Apr-2018 00:00,3894.0
29-Apr-2018 00:00,30-Apr-2018 00:00,4867.0
30-Apr-2018 00:00,01-May-2018 00:00,11421.0
01-May-2018 00:00,02-May-2018 00:00,5401.0
02-May-2018 00:00,03-May-2018 00:00,5190.0
03-May-2018 00:00,04-May-2018 00:00,4457.0
04-May-2018 00:00,05-May-2018 00:00,1714.0
05-May-2018 00:00,06-May-2018 00:00,3027.0
06-May-2018 00:00,07-May-2018 00:00,3166.0
07-May-2018 00:00,08-May-2018 00:00,4151.0
08-May-2018 00:00,09-May-2018 00:00,11380.9255569471
09-May-2018 00:00,10-May-2018 00:00,4279.07444305292
10-May-2018 00:00,11-May-2018 00:00,4779.0
11-May-2018 00:00,12-May-2018 00:00,8639.0
12-May-2018 00:00,13-May-2018 00:00,1978.0
13-May-2018 00:00,14-May-2018 00:00,2609.0
14-May-2018 00:00,15-May-2018 00:00,5038.0
15-May-2018 00:00,16-May-2018 00:00,4687.0
16-May-2018 00:00,17-May-2018 00:00,4290.0
17-May-2018 00:00,18-May-2018 00:00,1684.0
18-May-2018 00:00,19-May-2018 00:00,3114.0
19-May-2018 00:00,20-May-2018 00:00,2339.0
20-May-2018 00:00,21-May-2018 00:00,1142.0
21-May-2018 00:00,22-May-2018 00:00,2327.0
22-May-2018 00:00,23-May-2018 00:00,3139.0
23-May-2018 00:00,24-May-2018 00:00,1997.0
24-May-2018 00:00,25-May-2018 00:00,7855.0
25-May-2018 00:00,26-May-2018 00:00,2276.0
26-May-2018 00:00,27-May-2018 00:00,1524.0
